Timestamp,MAXnetOUT,AvgUserCpu,AvgSystemCpu,MAXnetIN,AVGnetOut,AVGnetIN,CpuCoresMax,CpuCalc
2021-03-21T22:04:00.000Z,8044820,0.7336666666666667,0.293,1894148,6343761,971848.5,8,0.12833333333333333
2021-03-21T22:05:00.000Z,31842365,0.6793333333333335,0.26833333333333337,16781544,9934473.166666666,2906594,8,0.11845833333333336
2021-03-21T22:06:00.000Z,8549208,0.6548333333333334,0.25533333333333336,4066137,5756864.333333333,1128276.5,8,0.11377083333333335
2021-03-21T22:07:00.000Z,26486693,0.7458333333333332,0.298,13763394,11630130.5,3872994,8,0.13047916666666665
2021-03-21T22:08:00.000Z,18103393,0.6905,0.2598333333333333,12057611,7621762.333333333,2754848.8333333335,8,0.11879166666666666
2021-03-21T22:09:00.000Z,6844969,0.6658333333333334,0.26533333333333337,1793954,5219412.5,719420.1666666666,8,0.11639583333333334
2021-03-21T22:10:00.000Z,11256498,0.6303333333333333,0.263,6664931,4990143.333333333,1214127.3333333333,8,0.11166666666666666
2021-03-21T22:11:00.000Z,5363303,0.6268333333333334,0.256,176423,4626112.166666667,133276.16666666666,8,0.11035416666666667
2021-03-21T22:12:00.000Z,8548338,0.8003333333333332,0.3333333333333333,2432960,4553337.5,676857.5,8,0.14170833333333333
2021-03-21T22:13:00.000Z,10700039,0.8196666666666667,0.577,3632486,6757087.333333333,975329.8333333334,8,0.1745833333333333
2021-03-21T22:14:00.000Z,11842598,0.6585,0.26366666666666666,4783771,6195867.833333333,911766,8,0.11527083333333332
2021-03-21T22:15:00.000Z,7744340,0.6283333333333334,0.3205,2095702,4313146.5,520584.1666666667,8,0.11860416666666668
2021-03-21T22:16:00.000Z,13503385,0.6611666666666667,0.25716666666666665,5595522,6583067.333333333,1099461.5,8,0.11479166666666667
2021-03-21T22:17:00.000Z,9653457,0.6411666666666667,0.2525,4106549,5908707.333333333,1395017.5,8,0.11170833333333333
2021-03-21T22:18:00.000Z,11490688,0.7131666666666666,0.28583333333333333,5586928,6746906.5,1919343,8,0.12487499999999999
2021-03-21T22:19:00.000Z,7954795,0.6348333333333334,0.25016666666666665,1913348,6044870.166666667,444795.5,8,0.110625
2021-03-21T22:20:00.000Z,48486701,0.7003333333333334,0.28633333333333333,68205292,14802282.666666666,15462119.333333334,8,0.12333333333333334
2021-03-21T22:21:00.000Z,7776201,0.6346666666666666,0.25833333333333336,1964659,5532461.666666667,738198.6666666666,8,0.111625
2021-03-21T22:22:00.000Z,9552808,0.652,0.2668333333333333,8079183,5558883,1811237.3333333333,8,0.11485416666666667
2021-03-21T22:23:00.000Z,12824251,0.6876666666666668,0.27299999999999996,9337415,7932693.833333333,2342631.6666666665,8,0.12008333333333335
2021-03-21T22:24:00.000Z,86434457,0.7485,0.3066666666666667,81566122,20379620.333333332,15124498.833333334,8,0.13189583333333335
2021-03-21T22:25:00.000Z,8587925,0.657,0.3015,1859656,5877781,528222.6666666666,8,0.1198125
2021-03-21T22:26:00.000Z,10666736,0.6865,0.2668333333333333,4169143,7324049.833333333,1112630.5,8,0.11916666666666667
2021-03-21T22:27:00.000Z,10210393,0.6831666666666667,0.27316666666666667,3958477,6011576.166666667,1090851.1666666667,8,0.11954166666666667
2021-03-21T22:28:00.000Z,6789349,0.6668333333333334,0.26433333333333336,533902,5490073.833333333,239685.66666666666,8,0.11639583333333334
2021-03-21T22:29:00.000Z,23774344,0.7291666666666666,0.2718333333333333,17861991,10047477,3870330.6666666665,8,0.125125
